id_integracion,visita,pc,a0,rnd_archivos,t,A
30,6,5,1000,0.0747,0.4,673.9693
30,6,5,1000,0.0747,0.5,621.7458
30,6,5,1000,0.0747,0.6,576.289
30,6,5,1000,0.0747,0.7,536.2781
30,6,5,1000,0.0747,0.8,500.7187
30,6,5,1000,0.0747,0.9,468.8468
30,6,5,1000,0.0747,1.0,440.065
30,6,5,1000,0.0747,1.1,413.8993
30,6,5,1000,0.0747,1.2,389.9681
30,6,5,1000,0.0747,1.3,367.9606
30,6,5,1000,0.0747,1.4,347.6211
30,6,5,1000,0.0747,1.5,328.737
30,6,5,1000,0.0747,1.6,311.1302
30,6,5,1000,0.0747,1.7,294.65
30,6,5,1000,0.0747,1.8,279.1681
30,6,5,1000,0.0747,1.9,264.5747
30,6,5,1000,0.0747,2.0,250.7747
30,6,5,1000,0.0747,2.1,237.6859
30,6,5,1000,0.0747,2.2,225.2364
30,6,5,1000,0.0747,2.3,213.3633
30,6,5,1000,0.0747,2.4,202.0109
30,6,5,1000,0.0747,2.5,191.1301
30,6,5,1000,0.0747,2.6,180.677
30,6,5,1000,0.0747,2.7,170.6126
30,6,5,1000,0.0747,2.8,160.9017
30,6,5,1000,0.0747,2.9,151.5128
30,6,5,1000,0.0747,3.0,142.4172
30,6,5,1000,0.0747,3.1,133.5889
30,6,5,1000,0.0747,3.2,125.0043
30,6,5,1000,0.0747,3.3,116.6417
30,6,5,1000,0.0747,3.4,108.4812
30,6,5,1000,0.0747,3.5,100.5043
30,6,5,1000,0.0747,3.6,92.6942
30,6,5,1000,0.0747,3.7,85.035
30,6,5,1000,0.0747,3.8,77.5119
30,6,5,1000,0.0747,3.9,70.1111
30,6,5,1000,0.0747,4.0,62.8195
30,6,5,1000,0.0747,4.1,55.6249
30,6,5,1000,0.0747,4.2,48.5155
30,6,5,1000,0.0747,4.3,41.4801
30,6,5,1000,0.0747,4.4,34.5081
30,6,5,1000,0.0747,4.5,27.589
30,6,5,1000,0.0747,4.6,20.7129
30,6,5,1000,0.0747,4.7,13.87
30,6,5,1000,0.0747,4.8,7.0507
30,6,5,1000,0.0747,4.9,0.2458
30,6,5,1000,0.0747,5.0,-6.5542
31,7,1,1000,0.1454,0,1000
31,7,1,1000,0.1454,0.1,893.2
31,7,1,1000,0.1454,0.2,806.6194
31,7,1,1000,0.1454,0.3,734.7559
31,7,1,1000,0.1454,0.4,673.9693
31,7,1,1000,0.1454,0.5,621.7458
31,7,1,1000,0.1454,0.6,576.289
31,7,1,1000,0.1454,0.7,536.2781
31,7,1,1000,0.1454,0.8,500.7187
31,7,1,1000,0.1454,0.9,468.8468
31,7,1,1000,0.1454,1.0,440.065
31,7,1,1000,0.1454,1.1,413.8993
31,7,1,1000,0.1454,1.2,389.9681
31,7,1,1000,0.1454,1.3,367.9606
31,7,1,1000,0.1454,1.4,347.6211
31,7,1,1000,0.1454,1.5,328.737
31,7,1,1000,0.1454,1.6,311.1302
31,7,1,1000,0.1454,1.7,294.65
31,7,1,1000,0.1454,1.8,279.1681
31,7,1,1000,0.1454,1.9,264.5747
31,7,1,1000,0.1454,2.0,250.7747
31,7,1,1000,0.1454,2.1,237.6859
31,7,1,1000,0.1454,2.2,225.2364
31,7,1,1000,0.1454,2.3,213.3633
31,7,1,1000,0.1454,2.4,202.0109
31,7,1,1000,0.1454,2.5,191.1301
31,7,1,1000,0.1454,2.6,180.677
31,7,1,1000,0.1454,2.7,170.6126
31,7,1,1000,0.1454,2.8,160.9017
31,7,1,1000,0.1454,2.9,151.5128
31,7,1,1000,0.1454,3.0,142.4172
31,7,1,1000,0.1454,3.1,133.5889
31,7,1,1000,0.1454,3.2,125.0043
31,7,1,1000,0.1454,3.3,116.6417
31,7,1,1000,0.1454,3.4,108.4812
31,7,1,1000,0.1454,3.5,100.5043
31,7,1,1000,0.1454,3.6,92.6942
31,7,1,1000,0.1454,3.7,85.035
31,7,1,1000,0.1454,3.8,77.5119
31,7,1,1000,0.1454,3.9,70.1111
31,7,1,1000,0.1454,4.0,62.8195
31,7,1,1000,0.1454,4.1,55.6249
31,7,1,1000,0.1454,4.2,48.5155
31,7,1,1000,0.1454,4.3,41.4801
31,7,1,1000,0.1454,4.4,34.5081
31,7,1,1000,0.1454,4.5,27.589
31,7,1,1000,0.1454,4.6,20.7129
31,7,1,1000,0.1454,4.7,13.87
31,7,1,1000,0.1454,4.8,7.0507
31,7,1,1000,0.1454,4.9,0.2458
31,7,1,1000,0.1454,5.0,-6.5542
32,7,2,1500,0.3852,0,1500
32,7,2,1500,0.3852,0.1,1343.2
32,7,2,1500,0.3852,0.2,1216.1209
32,7,2,1500,0.3852,0.3,1110.7242
32,7,2,1500,0.3852,0.4,1021.677
32,7,2,1500,0.3852,0.5,945.2888
32,7,2,1500,0.3852,0.6,878.9174
32,7,2,1500,0.3852,0.7,820.6177
32,7,2,1500,0.3852,0.8,768.9234
32,7,2,1500,0.3852,0.9,722.7072
32,7,2,1500,0.3852,1.0,681.0868
32,7,2,1500,0.3852,1.1,643.3615
32,7,2,1500,0.3852,1.2,608.9673
32,7,2,1500,0.3852,1.3,577.4445
32,7,2,1500,0.3852,1.4,548.4151
32,7,2,1500,0.3852,1.5,521.5644
32,7,2,1500,0.3852,1.6,496.6292
32,7,2,1500,0.3852,1.7,473.3865
32,7,2,1500,0.3852,1.8,451.6468
32,7,2,1500,0.3852,1.9,431.2478
32,7,2,1500,0.3852,2.0,412.0495
32,7,2,1500,0.3852,2.1,393.9305
32,7,2,1500,0.3852,2.2,376.7851
32,7,2,1500,0.3852,2.3,360.5206
32,7,2,1500,0.3852,2.4,345.0556
32,7,2,1500,0.3852,2.5,330.3181
32,7,2,1500,0.3852,2.6,316.2441
32,7,2,1500,0.3852,2.7,302.7767
32,7,2,1500,0.3852,2.8,289.8651
32,7,2,1500,0.3852,2.9,277.4637
32,7,2,1500,0.3852,3.0,265.5313
32,7,2,1500,0.3852,3.1,254.0308
32,7,2,1500,0.3852,3.2,242.9287
32,7,2,1500,0.3852,3.3,232.1944
32,7,2,1500,0.3852,3.4,221.8001
32,7,2,1500,0.3852,3.5,211.7204
32,7,2,1500,0.3852,3.6,201.9321
32,7,2,1500,0.3852,3.7,192.4136
32,7,2,1500,0.3852,3.8,183.1454
32,7,2,1500,0.3852,3.9,174.1093
32,7,2,1500,0.3852,4.0,165.2883
32,7,2,1500,0.3852,4.1,156.667
32,7,2,1500,0.3852,4.2,148.2307
32,7,2,1500,0.3852,4.3,139.9659
32,7,2,1500,0.3852,4.4,131.8598
32,7,2,1500,0.3852,4.5,123.9007
32,7,2,1500,0.3852,4.6,116.0773
32,7,2,1500,0.3852,4.7,108.379
32,7,2,1500,0.3852,4.8,100.796
32,7,2,1500,0.3852,4.9,93.3186
32,7,2,1500,0.3852,5.0,85.9381
32,7,2,1500,0.3852,5.1,78.6457
32,7,2,1500,0.3852,5.2,71.4334
32,7,2,1500,0.3852,5.3,64.2932
32,7,2,1500,0.3852,5.4,57.2176
32,7,2,1500,0.3852,5.5,50.1994
32,7,2,1500,0.3852,5.6,43.2314
32,7,2,1500,0.3852,5.7,36.3068
32,7,2,1500,0.3852,5.8,29.4189
32,7,2,1500,0.3852,5.9,22.5612
32,7,2,1500,0.3852,6.0,15.7273
32,7,2,1500,0.3852,6.1,8.9108
32,7,2,1500,0.3852,6.2,2.1055
32,7,2,1500,0.3852,6.3,-4.6948
33,7,3,2000,0.7243,0,2000
33,7,3,2000,0.7243,0.1,1793.2
33,7,3,2000,0.7243,0.2,1625.6217
33,7,3,2000,0.7243,0.3,1486.6894
33,7,3,2000,0.7243,0.4,1369.3771
33,7,3,2000,0.7243,0.5,1268.8174
33,7,3,2000,0.7243,0.6,1181.5226
33,7,3,2000,0.7243,0.7,1104.9228
33,7,3,2000,0.7243,0.8,1037.0801
33,7,3,2000,0.7243,0.9,976.5033
33,7,3,2000,0.7243,1.0,922.0254
33,7,3,2000,0.7243,1.1,872.7188
33,7,3,2000,0.7243,1.2,827.8369
33,7,3,2000,0.7243,1.3,786.7712
33,7,3,2000,0.7243,1.4,749.0208
33,7,3,2000,0.7243,1.5,714.1692
33,7,3,2000,0.7243,1.6,681.8673
33,7,3,2000,0.7243,1.7,651.8201
33,7,3,2000,0.7243,1.8,623.7767
33,7,3,2000,0.7243,1.9,597.5218
33,7,3,2000,0.7243,2.0,572.8702
33,7,3,2000,0.7243,2.1,549.6612
33,7,3,2000,0.7243,2.2,527.7548
33,7,3,2000,0.7243,2.3,507.0285
33,7,3,2000,0.7243,2.4,487.3746
33,7,3,2000,0.7243,2.5,468.6979
33,7,3,2000,0.7243,2.6,450.9141
33,7,3,2000,0.7243,2.7,433.9479
33,7,3,2000,0.7243,2.8,417.7323
33,7,3,2000,0.7243,2.9,402.2073
33,7,3,2000,0.7243,3.0,387.3188
33,7,3,2000,0.7243,3.1,373.018
33,7,3,2000,0.7243,3.2,359.2609
33,7,3,2000,0.7243,3.3,346.0075
33,7,3,2000,0.7243,3.4,333.2214
33,7,3,2000,0.7243,3.5,320.8696
33,7,3,2000,0.7243,3.6,308.9217
33,7,3,2000,0.7243,3.7,297.3501
33,7,3,2000,0.7243,3.8,286.1292
33,7,3,2000,0.7243,3.9,275.2357
33,7,3,2000,0.7243,4.0,264.648
33,7,3,2000,0.7243,4.1,254.3461
33,7,3,2000,0.7243,4.2,244.3115
33,7,3,2000,0.7243,4.3,234.5271
33,7,3,2000,0.7243,4.4,224.9769
33,7,3,2000,0.7243,4.5,215.6462
33,7,3,2000,0.7243,4.6,206.521
33,7,3,2000,0.7243,4.7,197.5885
33,7,3,2000,0.7243,4.8,188.8364
33,7,3,2000,0.7243,4.9,180.2535
33,7,3,2000,0.7243,5.0,171.8289
33,7,3,2000,0.7243,5.1,163.5526
33,7,3,2000,0.7243,5.2,155.4152
33,7,3,2000,0.7243,5.3,147.4075
33,7,3,2000,0.7243,5.4,139.521
33,7,3,2000,0.7243,5.5,131.7477
33,7,3,2000,0.7243,5.6,124.0798
33,7,3,2000,0.7243,5.7,116.5101
33,7,3,2000,0.7243,5.8,109.0313
33,7,3,2000,0.7243,5.9,101.6369
33,7,3,2000,0.7243,6.0,94.3204
33,7,3,2000,0.7243,6.1,87.0756
33,7,3,2000,0.7243,6.2,79.8965
33,7,3,2000,0.7243,6.3,72.7773
33,7,3,2000,0.7243,6.4,65.7125
33,7,3,2000,0.7243,6.5,58.6966
33,7,3,2000,0.7243,6.6,51.7243
33,7,3,2000,0.7243,6.7,44.7906
33,7,3,2000,0.7243,6.8,37.8903
33,7,3,2000,0.7243,6.9,31.0185
33,7,3,2000,0.7243,7.0,24.1704
33,7,3,2000,0.7243,7.1,17.3411
33,7,3,2000,0.7243,7.2,10.5261
33,7,3,2000,0.7243,7.3,3.7206
33,7,3,2000,0.7243,7.4,-3.0801
34,7,4,2000,0.9525,0,2000
34,7,4,2000,0.9525,0.1,1793.2
34,7,4,2000,0.9525,0.2,1625.6217
34,7,4,2000,0.9525,0.3,1486.6894
34,7,4,2000,0.9525,0.4,1369.3771
34,7,4,2000,0.9525,0.5,1268.8174
34,7,4,2000,0.9525,0.6,1181.5226
34,7,4,2000,0.9525,0.7,1104.9228
34,7,4,2000,0.9525,0.8,1037.0801
34,7,4,2000,0.9525,0.9,976.5033
34,7,4,2000,0.9525,1.0,922.0254
34,7,4,2000,0.9525,1.1,872.7188
34,7,4,2000,0.9525,1.2,827.8369
34,7,4,2000,0.9525,1.3,786.7712
34,7,4,2000,0.9525,1.4,749.0208
34,7,4,2000,0.9525,1.5,714.1692
34,7,4,2000,0.9525,1.6,681.8673
34,7,4,2000,0.9525,1.7,651.8201
34,7,4,2000,0.9525,1.8,623.7767
34,7,4,2000,0.9525,1.9,597.5218
34,7,4,2000,0.9525,2.0,572.8702
34,7,4,2000,0.9525,2.1,549.6612
34,7,4,2000,0.9525,2.2,527.7548
34,7,4,2000,0.9525,2.3,507.0285
34,7,4,2000,0.9525,2.4,487.3746
34,7,4,2000,0.9525,2.5,468.6979
34,7,4,2000,0.9525,2.6,450.9141
34,7,4,2000,0.9525,2.7,433.9479
34,7,4,2000,0.9525,2.8,417.7323
34,7,4,2000,0.9525,2.9,402.2073
34,7,4,2000,0.9525,3.0,387.3188
34,7,4,2000,0.9525,3.1,373.018
34,7,4,2000,0.9525,3.2,359.2609
34,7,4,2000,0.9525,3.3,346.0075
34,7,4,2000,0.9525,3.4,333.2214
34,7,4,2000,0.9525,3.5,320.8696
34,7,4,2000,0.9525,3.6,308.9217
34,7,4,2000,0.9525,3.7,297.3501
34,7,4,2000,0.9525,3.8,286.1292
34,7,4,2000,0.9525,3.9,275.2357
34,7,4,2000,0.9525,4.0,264.648
34,7,4,2000,0.9525,4.1,254.3461
34,7,4,2000,0.9525,4.2,244.3115
34,7,4,2000,0.9525,4.3,234.5271
34,7,4,2000,0.9525,4.4,224.9769
34,7,4,2000,0.9525,4.5,215.6462
34,7,4,2000,0.9525,4.6,206.521
34,7,4,2000,0.9525,4.7,197.5885
34,7,4,2000,0.9525,4.8,188.8364
34,7,4,2000,0.9525,4.9,180.2535
34,7,4,2000,0.9525,5.0,171.8289
34,7,4,2000,0.9525,5.1,163.5526
34,7,4,2000,0.9525,5.2,155.4152
34,7,4,2000,0.9525,5.3,147.4075
34,7,4,2000,0.9525,5.4,139.521
34,7,4,2000,0.9525,5.5,131.7477
34,7,4,2000,0.9525,5.6,124.0798
34,7,4,2000,0.9525,5.7,116.5101
34,7,4,2000,0.9525,5.8,109.0313
34,7,4,2000,0.9525,5.9,101.6369
34,7,4,2000,0.9525,6.0,94.3204
34,7,4,2000,0.9525,6.1,87.0756
34,7,4,2000,0.9525,6.2,79.8965
34,7,4,2000,0.9525,6.3,72.7773
34,7,4,2000,0.9525,6.4,65.7125
34,7,4,2000,0.9525,6.5,58.6966
34,7,4,2000,0.9525,6.6,51.7243
34,7,4,2000,0.9525,6.7,44.7906
34,7,4,2000,0.9525,6.8,37.8903
34,7,4,2000,0.9525,6.9,31.0185
34,7,4,2000,0.9525,7.0,24.1704
34,7,4,2000,0.9525,7.1,17.3411
34,7,4,2000,0.9525,7.2,10.5261
34,7,4,2000,0.9525,7.3,3.7206
34,7,4,2000,0.9525,7.4,-3.0801
35,7,5,1000,0.0421,0,1000
35,7,5,1000,0.0421,0.1,893.2
35,7,5,1000,0.0421,0.2,806.6194
35,7,5,1000,0.0421,0.3,734.7559
35,7,5,1000,0.0421,0.4,673.9693
35,7,5,1000,0.0421,0.5,621.7458
35,7,5,1000,0.0421,0.6,576.289
35,7,5,1000,0.0421,0.7,536.2781
35,7,5,1000,0.0421,0.8,500.7187
35,7,5,1000,0.0421,0.9,468.8468
35,7,5,1000,0.0421,1.0,440.065
35,7,5,1000,0.0421,1.1,413.8993
35,7,5,1000,0.0421,1.2,389.9681
35,7,5,1000,0.0421,1.3,367.9606
35,7,5,1000,0.0421,1.4,347.6211
35,7,5,1000,0.0421,1.5,328.737
35,7,5,1000,0.0421,1.6,311.1302
35,7,5,1000,0.0421,1.7,294.65
35,7,5,1000,0.0421,1.8,279.1681
35,7,5,1000,0.0421,1.9,264.5747
35,7,5,1000,0.0421,2.0,250.7747
35,7,5,1000,0.0421,2.1,237.6859
35,7,5,1000,0.0421,2.2,225.2364
35,7,5,1000,0.0421,2.3,213.3633
35,7,5,1000,0.0421,2.4,202.0109
35,7,5,1000,0.0421,2.5,191.1301
35,7,5,1000,0.0421,2.6,180.677
35,7,5,1000,0.0421,2.7,170.6126
35,7,5,1000,0.0421,2.8,160.9017
35,7,5,1000,0.0421,2.9,151.5128
35,7,5,1000,0.0421,3.0,142.4172
35,7,5,1000,0.0421,3.1,133.5889
35,7,5,1000,0.0421,3.2,125.0043
35,7,5,1000,0.0421,3.3,116.6417
35,7,5,1000,0.0421,3.4,108.4812
35,7,5,1000,0.0421,3.5,100.5043
35,7,5,1000,0.0421,3.6,92.6942
35,7,5,1000,0.0421,3.7,85.035
35,7,5,1000,0.0421,3.8,77.5119
35,7,5,1000,0.0421,3.9,70.1111
35,7,5,1000,0.0421,4.0,62.8195
35,7,5,1000,0.0421,4.1,55.6249
35,7,5,1000,0.0421,4.2,48.5155
35,7,5,1000,0.0421,4.3,41.4801
35,7,5,1000,0.0421,4.4,34.5081
35,7,5,1000,0.0421,4.5,27.589
35,7,5,1000,0.0421,4.6,20.7129
35,7,5,1000,0.0421,4.7,13.87
35,7,5,1000,0.0421,4.8,7.0507
35,7,5,1000,0.0421,4.9,0.2458
35,7,5,1000,0.0421,5.0,-6.5542
36,8,1,1000,0.213,0,1000
36,8,1,1000,0.213,0.1,893.2
36,8,1,1000,0.213,0.2,806.6194
36,8,1,1000,0.213,0.3,734.7559
36,8,1,1000,0.213,0.4,673.9693
36,8,1,1000,0.213,0.5,621.7458
36,8,1,1000,0.213,0.6,576.289
36,8,1,1000,0.213,0.7,536.2781
36,8,1,1000,0.213,0.8,500.7187
36,8,1,1000,0.213,0.9,468.8468
36,8,1,1000,0.213,1.0,440.065
36,8,1,1000,0.213,1.1,413.8993
36,8,1,1000,0.213,1.2,389.9681
36,8,1,1000,0.213,1.3,367.9606
36,8,1,1000,0.213,1.4,347.6211
36,8,1,1000,0.213,1.5,328.737
36,8,1,1000,0.213,1.6,311.1302
36,8,1,1000,0.213,1.7,294.65
36,8,1,1000,0.213,1.8,279.1681
36,8,1,1000,0.213,1.9,264.5747
36,8,1,1000,0.213,2.0,250.7747
36,8,1,1000,0.213,2.1,237.6859
36,8,1,1000,0.213,2.2,225.2364
36,8,1,1000,0.213,2.3,213.3633
36,8,1,1000,0.213,2.4,202.0109
36,8,1,1000,0.213,2.5,191.1301
36,8,1,1000,0.213,2.6,180.677
36,8,1,1000,0.213,2.7,170.6126
36,8,1,1000,0.213,2.8,160.9017
36,8,1,1000,0.213,2.9,151.5128
36,8,1,1000,0.213,3.0,142.4172
36,8,1,1000,0.213,3.1,133.5889
36,8,1,1000,0.213,3.2,125.0043
36,8,1,1000,0.213,3.3,116.6417
36,8,1,1000,0.213,3.4,108.4812
36,8,1,1000,0.213,3.5,100.5043
36,8,1,1000,0.213,3.6,92.6942
36,8,1,1000,0.213,3.7,85.035
36,8,1,1000,0.213,3.8,77.5119
36,8,1,1000,0.213,3.9,70.1111
36,8,1,1000,0.213,4.0,62.8195
36,8,1,1000,0.213,4.1,55.6249
36,8,1,1000,0.213,4.2,48.5155
36,8,1,1000,0.213,4.3,41.4801
36,8,1,1000,0.213,4.4,34.5081
36,8,1,1000,0.213,4.5,27.589
36,8,1,1000,0.213,4.6,20.7129
36,8,1,1000,0.213,4.7,13.87
36,8,1,1000,0.213,4.8,7.0507
36,8,1,1000,0.213,4.9,0.2458
36,8,1,1000,0.213,5.0,-6.5542
37,8,2,2000,0.7336,0,2000
37,8,2,2000,0.7336,0.1,1793.2
37,8,2,2000,0.7336,0.2,1625.6217
37,8,2,2000,0.7336,0.3,1486.6894
37,8,2,2000,0.7336,0.4,1369.3771
37,8,2,2000,0.7336,0.5,1268.8174
37,8,2,2000,0.7336,0.6,1181.5226
37,8,2,2000,0.7336,0.7,1104.9228
37,8,2,2000,0.7336,0.8,1037.0801
37,8,2,2000,0.7336,0.9,976.5033
37,8,2,2000,0.7336,1.0,922.0254
37,8,2,2000,0.7336,1.1,872.7188
37,8,2,2000,0.7336,1.2,827.8369
37,8,2,2000,0.7336,1.3,786.7712
37,8,2,2000,0.7336,1.4,749.0208
37,8,2,2000,0.7336,1.5,714.1692
37,8,2,2000,0.7336,1.6,681.8673
37,8,2,2000,0.7336,1.7,651.8201
37,8,2,2000,0.7336,1.8,623.7767
37,8,2,2000,0.7336,1.9,597.5218
37,8,2,2000,0.7336,2.0,572.8702
37,8,2,2000,0.7336,2.1,549.6612
37,8,2,2000,0.7336,2.2,527.7548
37,8,2,2000,0.7336,2.3,507.0285
37,8,2,2000,0.7336,2.4,487.3746
37,8,2,2000,0.7336,2.5,468.6979
37,8,2,2000,0.7336,2.6,450.9141
37,8,2,2000,0.7336,2.7,433.9479
37,8,2,2000,0.7336,2.8,417.7323
37,8,2,2000,0.7336,2.9,402.2073
37,8,2,2000,0.7336,3.0,387.3188
37,8,2,2000,0.7336,3.1,373.018
37,8,2,2000,0.7336,3.2,359.2609
37,8,2,2000,0.7336,3.3,346.0075
37,8,2,2000,0.7336,3.4,333.2214
37,8,2,2000,0.7336,3.5,320.8696
37,8,2,2000,0.7336,3.6,308.9217
37,8,2,2000,0.7336,3.7,297.3501
37,8,2,2000,0.7336,3.8,286.1292
37,8,2,2000,0.7336,3.9,275.2357
37,8,2,2000,0.7336,4.0,264.648
37,8,2,2000,0.7336,4.1,254.3461
37,8,2,2000,0.7336,4.2,244.3115
37,8,2,2000,0.7336,4.3,234.5271
37,8,2,2000,0.7336,4.4,224.9769
37,8,2,2000,0.7336,4.5,215.6462
37,8,2,2000,0.7336,4.6,206.521
37,8,2,2000,0.7336,4.7,197.5885
37,8,2,2000,0.7336,4.8,188.8364
37,8,2,2000,0.7336,4.9,180.2535
37,8,2,2000,0.7336,5.0,171.8289
37,8,2,2000,0.7336,5.1,163.5526
37,8,2,2000,0.7336,5.2,155.4152
37,8,2,2000,0.7336,5.3,147.4075
37,8,2,2000,0.7336,5.4,139.521
37,8,2,2000,0.7336,5.5,131.7477
37,8,2,2000,0.7336,5.6,124.0798
37,8,2,2000,0.7336,5.7,116.5101
37,8,2,2000,0.7336,5.8,109.0313
37,8,2,2000,0.7336,5.9,101.6369
37,8,2,2000,0.7336,6.0,94.3204
37,8,2,2000,0.7336,6.1,87.0756
37,8,2,2000,0.7336,6.2,79.8965
37,8,2,2000,0.7336,6.3,72.7773
37,8,2,2000,0.7336,6.4,65.7125
37,8,2,2000,0.7336,6.5,58.6966
37,8,2,2000,0.7336,6.6,51.7243
37,8,2,2000,0.7336,6.7,44.7906
37,8,2,2000,0.7336,6.8,37.8903
37,8,2,2000,0.7336,6.9,31.0185
37,8,2,2000,0.7336,7.0,24.1704
37,8,2,2000,0.7336,7.1,17.3411
37,8,2,2000,0.7336,7.2,10.5261
37,8,2,2000,0.7336,7.3,3.7206
37,8,2,2000,0.7336,7.4,-3.0801
38,8,3,2000,0.7446,0,2000
38,8,3,2000,0.7446,0.1,1793.2
38,8,3,2000,0.7446,0.2,1625.6217
38,8,3,2000,0.7446,0.3,1486.6894
38,8,3,2000,0.7446,0.4,1369.3771
38,8,3,2000,0.7446,0.5,1268.8174
38,8,3,2000,0.7446,0.6,1181.5226
38,8,3,2000,0.7446,0.7,1104.9228
38,8,3,2000,0.7446,0.8,1037.0801
38,8,3,2000,0.7446,0.9,976.5033
38,8,3,2000,0.7446,1.0,922.0254
38,8,3,2000,0.7446,1.1,872.7188
38,8,3,2000,0.7446,1.2,827.8369
38,8,3,2000,0.7446,1.3,786.7712
38,8,3,2000,0.7446,1.4,749.0208
38,8,3,2000,0.7446,1.5,714.1692
38,8,3,2000,0.7446,1.6,681.8673
38,8,3,2000,0.7446,1.7,651.8201
38,8,3,2000,0.7446,1.8,623.7767
38,8,3,2000,0.7446,1.9,597.5218
38,8,3,2000,0.7446,2.0,572.8702
38,8,3,2000,0.7446,2.1,549.6612
38,8,3,2000,0.7446,2.2,527.7548
38,8,3,2000,0.7446,2.3,507.0285
38,8,3,2000,0.7446,2.4,487.3746
38,8,3,2000,0.7446,2.5,468.6979
38,8,3,2000,0.7446,2.6,450.9141
38,8,3,2000,0.7446,2.7,433.9479
38,8,3,2000,0.7446,2.8,417.7323
38,8,3,2000,0.7446,2.9,402.2073
38,8,3,2000,0.7446,3.0,387.3188
38,8,3,2000,0.7446,3.1,373.018
38,8,3,2000,0.7446,3.2,359.2609
38,8,3,2000,0.7446,3.3,346.0075
38,8,3,2000,0.7446,3.4,333.2214
38,8,3,2000,0.7446,3.5,320.8696
38,8,3,2000,0.7446,3.6,308.9217
38,8,3,2000,0.7446,3.7,297.3501
38,8,3,2000,0.7446,3.8,286.1292
38,8,3,2000,0.7446,3.9,275.2357
38,8,3,2000,0.7446,4.0,264.648
38,8,3,2000,0.7446,4.1,254.3461
38,8,3,2000,0.7446,4.2,244.3115
38,8,3,2000,0.7446,4.3,234.5271
38,8,3,2000,0.7446,4.4,224.9769
38,8,3,2000,0.7446,4.5,215.6462
38,8,3,2000,0.7446,4.6,206.521
38,8,3,2000,0.7446,4.7,197.5885
38,8,3,2000,0.7446,4.8,188.8364
38,8,3,2000,0.7446,4.9,180.2535
38,8,3,2000,0.7446,5.0,171.8289
38,8,3,2000,0.7446,5.1,163.5526
38,8,3,2000,0.7446,5.2,155.4152
38,8,3,2000,0.7446,5.3,147.4075
38,8,3,2000,0.7446,5.4,139.521
38,8,3,2000,0.7446,5.5,131.7477
38,8,3,2000,0.7446,5.6,124.0798
38,8,3,2000,0.7446,5.7,116.5101
38,8,3,2000,0.7446,5.8,109.0313
38,8,3,2000,0.7446,5.9,101.6369
38,8,3,2000,0.7446,6.0,94.3204
38,8,3,2000,0.7446,6.1,87.0756
38,8,3,2000,0.7446,6.2,79.8965
38,8,3,2000,0.7446,6.3,72.7773
38,8,3,2000,0.7446,6.4,65.7125
38,8,3,2000,0.7446,6.5,58.6966
38,8,3,2000,0.7446,6.6,51.7243
38,8,3,2000,0.7446,6.7,44.7906
38,8,3,2000,0.7446,6.8,37.8903
38,8,3,2000,0.7446,6.9,31.0185
38,8,3,2000,0.7446,7.0,24.1704
38,8,3,2000,0.7446,7.1,17.3411
38,8,3,2000,0.7446,7.2,10.5261
38,8,3,2000,0.7446,7.3,3.7206
38,8,3,2000,0.7446,7.4,-3.0801
39,8,4,1500,0.6163,0,1500
39,8,4,1500,0.6163,0.1,1343.2
39,8,4,1500,0.6163,0.2,1216.1209
39,8,4,1500,0.6163,0.3,1110.7242
39,8,4,1500,0.6163,0.4,1021.677
39,8,4,1500,0.6163,0.5,945.2888
39,8,4,1500,0.6163,0.6,878.9174
39,8,4,1500,0.6163,0.7,820.6177
39,8,4,1500,0.6163,0.8,768.9234
39,8,4,1500,0.6163,0.9,722.7072
39,8,4,1500,0.6163,1.0,681.0868
39,8,4,1500,0.6163,1.1,643.3615
39,8,4,1500,0.6163,1.2,608.9673
39,8,4,1500,0.6163,1.3,577.4445
39,8,4,1500,0.6163,1.4,548.4151
39,8,4,1500,0.6163,1.5,521.5644
39,8,4,1500,0.6163,1.6,496.6292
39,8,4,1500,0.6163,1.7,473.3865
39,8,4,1500,0.6163,1.8,451.6468
39,8,4,1500,0.6163,1.9,431.2478
39,8,4,1500,0.6163,2.0,412.0495
39,8,4,1500,0.6163,2.1,393.9305
39,8,4,1500,0.6163,2.2,376.7851
39,8,4,1500,0.6163,2.3,360.5206
39,8,4,1500,0.6163,2.4,345.0556
39,8,4,1500,0.6163,2.5,330.3181
39,8,4,1500,0.6163,2.6,316.2441
39,8,4,1500,0.6163,2.7,302.7767
39,8,4,1500,0.6163,2.8,289.8651
39,8,4,1500,0.6163,2.9,277.4637
39,8,4,1500,0.6163,3.0,265.5313
39,8,4,1500,0.6163,3.1,254.0308
39,8,4,1500,0.6163,3.2,242.9287
39,8,4,1500,0.6163,3.3,232.1944
39,8,4,1500,0.6163,3.4,221.8001
39,8,4,1500,0.6163,3.5,211.7204
39,8,4,1500,0.6163,3.6,201.9321
39,8,4,1500,0.6163,3.7,192.4136
39,8,4,1500,0.6163,3.8,183.1454
39,8,4,1500,0.6163,3.9,174.1093
39,8,4,1500,0.6163,4.0,165.2883
39,8,4,1500,0.6163,4.1,156.667
39,8,4,1500,0.6163,4.2,148.2307
39,8,4,1500,0.6163,4.3,139.9659
39,8,4,1500,0.6163,4.4,131.8598
39,8,4,1500,0.6163,4.5,123.9007
39,8,4,1500,0.6163,4.6,116.0773
